condition_group_id,family_id,grain,split,horizon,signal_count,complete_horizon_count,incomplete_horizon_count,endpoint_return_max,endpoint_return_min,endpoint_return_mean,endpoint_return_median,endpoint_return_p25,endpoint_return_p75,endpoint_return_positive_rate,path_max_return_mean,path_max_return_median,path_min_return_mean,path_min_return_median
range_breakout__and3__00e51295d9c3,range_breakout,episode,validation,3,4690,4607,83,0.23397815705389147,-0.2702702667871647,0.00015994515183259903,-0.0023529950310202663,-0.020545562806941753,0.018640470808926946,0.4593010635988713,0.013443310135090656,0.007362015021482815,-0.012876544667871023,-0.010395010724771891
range_breakout__and3__00e51295d9c3,range_breakout,episode,validation,5,4690,4582,108,0.3278282724673587,-0.28648646732940586,-0.0006190519603705527,-0.002272133918049535,-0.02685524389239749,0.02361392657988559,0.4659537319947621,0.022176120641781667,0.013481161155938781,-0.02193250252287426,-0.016720891738107257
range_breakout__and3__00e51295d9c3,range_breakout,episode,validation,10,4690,4557,133,0.7248384521487083,-0.3054054323994736,-0.00402051309634828,-0.0038971310235534906,-0.04562078055425167,0.03205131676047657,0.4621461487820935,0.03686416258194746,0.023790679718016294,-0.03866307659502059,-0.027651468828631953
range_breakout__and3__00e51295d9c3,range_breakout,episode,validation,20,4690,4520,170,0.8391166509124888,-0.4069138011090585,-0.007985076418138691,-0.011785510127558796,-0.07027297091148291,0.0427128045072902,0.4334070796460177,0.059098806953700796,0.037259608245751696,-0.063451091904637,-0.04828491966323206
volatility_band__and4__ef9c875dde10,volatility_band,episode,all,1,12756,12723,33,0.14385968405270777,-0.11714288166591103,0.0019516693926175117,-0.0006082864085751316,-0.01201916243550094,0.012085187524093266,0.4635699127564254,0.0019516693926175117,-0.0006082864085751316,0.0019516693926175117,-0.0006082864085751316
volatility_band__and4__ef9c875dde10,volatility_band,episode,all,3,12756,12645,111,0.4051383821970489,-0.24935265217773095,0.0033349161235879483,-0.0012276134345617917,-0.022624433998618243,0.023547820053289925,0.4779754843811783,0.01883710645781316,0.009222621003551756,-0.012986774007125047,-0.010998111277114808
volatility_band__and4__ef9c875dde10,volatility_band,episode,all,5,12756,12587,169,0.5527329046717708,-0.3072196512569896,0.003542755425448065,-0.0021276069043588697,-0.030065755781495007,0.028840226862900664,0.47342496226265196,0.029837721579947143,0.016195718279730986,-0.02252108587673195,-0.017593059591002602
volatility_band__and4__ef9c875dde10,volatility_band,episode,all,10,12756,12498,258,1.057245024345138,-0.3305984389381922,0.003981772385507594,-0.002967356321318615,-0.04220374931692514,0.041168548597987686,0.47463594175068013,0.04993938119727838,0.030050135568232328,-0.03951966343369426,-0.029803905611723858
volatility_band__and4__ef9c875dde10,volatility_band,episode,all,20,12756,12302,454,1.1514465798834568,-0.4437425900107792,0.005239907006435793,-0.00670157718684411,-0.06606862222204221,0.06151105691973896,0.46829783774995937,0.07842118474590551,0.04918760448390369,-0.061968987617838395,-0.047781604680685485
volatility_band__and4__ef9c875dde10,volatility_band,episode,robustness,1,3675,3669,6,0.10257786043637718,-0.10293822717903023,0.0030012187021821323,0.0,-0.010680898017452423,0.012843980402022392,0.4944126464976833,0.0030012187021821323,0.0,0.0030012187021821323,0.0
volatility_band__and4__ef9c875dde10,volatility_band,episode,robustness,3,3675,3651,24,0.3309100266961871,-0.18990332138196908,0.00783500319280614,0.001390786086939766,-0.01920281411189878,0.02483916901867267,0.5094494658997535,0.021783333804626732,0.010086479983317576,-0.010069230770885956,-0.008928520490927738
volatility_band__and4__ef9c875dde10,volatility_band,episode,robustness,5,3675,3633,42,0.4918119025807344,-0.22894894143089295,0.010932437250938818,0.0,-0.024875636840516635,0.030521599505486607,0.498486099642169,0.034584681241676046,0.016648606796719312,-0.017814663144382563,-0.014895488303691695
volatility_band__and4__ef9c875dde10,volatility_band,episode,robustness,10,3675,3590,85,0.7906976357352222,-0.32940516195766323,0.01100802381080004,0.0015013015086888792,-0.03318399997163962,0.04297423622644736,0.5077994428969359,0.05302432379448427,0.030839463227876562,-0.031044659520120442,-0.02507463142053401
volatility_band__and4__ef9c875dde10,volatility_band,episode,robustness,20,3675,3529,146,1.1464646257875941,-0.3685132020865063,0.018731959321888775,0.006148720743680558,-0.04666670163472497,0.06774194987333826,0.5279115896854633,0.0807207551772657,0.0512048432868184,-0.046152097180082875,-0.03552770777743852
volatility_band__and4__ef9c875dde10,volatility_band,episode,train,1,5910,5900,10,0.14385968405270777,-0.11218995298499013,0.0020831536925599923,-0.001160770929743149,-0.012965970527448106,0.012775868865977147,0.45440677966101695,0.0020831536925599923,-0.001160770929743149,0.0020831536925599923,-0.001160770929743149
volatility_band__and4__ef9c875dde10,volatility_band,episode,train,3,5910,5883,27,0.4051383821970489,-0.24935265217773095,0.002955058449866965,-0.0008488349265011186,-0.024508124346532933,0.02564110401662978,0.4796872344042155,0.019720989688943764,0.010230877124084992,-0.014160191009718912,-0.011684360332574528
volatility_band__and4__ef9c875dde10,volatility_band,episode,train,5,5910,5862,48,0.5527329046717708,-0.27053135991506516,0.002115650849619449,-0.0024050677753193472,-0.03415427071597074,0.0316034111950767,0.4733879222108495,0.030753723408888656,0.01805052442619881,-0.024729893656784893,-0.0189075941723289
volatility_band__and4__ef9c875dde10,volatility_band,episode,train,10,5910,5828,82,1.057245024345138,-0.3305984389381922,0.00476864324233743,-0.0033498079305844253,-0.04747722832521781,0.04602779295648396,0.47546328071379546,0.05463016590279594,0.034813921309618134,-0.04386456806864418,-0.032952021713701374
volatility_band__and4__ef9c875dde10,volatility_band,episode,train,20,5910,5729,181,1.1514465798834568,-0.4303842654008845,0.006122577616636687,-0.00862068138659311,-0.07278254342083401,0.07101725198656217,0.4629080118694362,0.08711704305032907,0.0566147590884174,-0.06912128439912388,-0.054163304971094894
volatility_band__and4__ef9c875dde10,volatility_band,episode,validation,1,3171,3154,17,0.10540133090867787,-0.11714288166591103,0.00048478486932860074,-0.0012806775393318648,-0.011619303785880386,0.010143096506995186,0.4448319594166138,0.00048478486932860074,-0.0012806775393318648,0.00048478486932860074,-0.0012806775393318648
volatility_band__and4__ef9c875dde10,volatility_band,episode,validation,3,3171,3111,60,0.3179892665347883,-0.19516637883309662,-0.0012279624348225551,-0.003674975640221567,-0.02326875810016854,0.018102587458549535,0.437801350048216,0.013708312755233092,0.0068776053460857245,-0.01419214576741171,-0.011782459444925841
volatility_band__and4__ef9c875dde10,volatility_band,episode,validation,5,3171,3092,79,0.537448633058921,-0.3072196512569896,-0.0024342908386206785,-0.005642024226202913,-0.03030301814795544,0.021737821121194156,0.44404915912031045,0.022524474760144617,0.012733523102156696,-0.02386553251427887,-0.018824887146393132
volatility_band__and4__ef9c875dde10,volatility_band,episode,validation,10,3171,3080,91,0.5236014811629726,-0.3164363052519472,-0.005696839942545707,-0.00730017438641406,-0.04625063174926605,0.031174539832383275,0.4344155844155844,0.03747834346334576,0.022466056368232623,-0.04118701938531584,-0.030606266319534448
volatility_band__and4__ef9c875dde10,volatility_band,episode,validation,20,3171,3044,127,0.6732890888821264,-0.4437425900107792,-0.01206307346237974,-0.01923075159625831,-0.07560180770489258,0.03718702805342433,0.40932982917214195,0.059448139959267926,0.03560376325208736,-0.06689230635942009,-0.053097355802270374
volume_money__and4__4eb7a99e922f,volume_money,episode,all,1,15975,15951,24,0.14385968405270777,-0.13760002136230465,0.0013057319069913669,-0.0005611800815429335,-0.011904766550815515,0.01155180747341944,0.46260422544041124,0.0013057319069913669,-0.0005611800815429335,0.0013057319069913669,-0.0005611800815429335
volume_money__and4__4eb7a99e922f,volume_money,episode,all,3,15975,15820,155,0.3859910786681817,-0.297123733834436,0.0030463517988269565,0.0,-0.021403336317353555,0.022902266019192097,0.48375474083438685,0.01736488679949356,0.00926167552960322,-0.012620737480863927,-0.010335907761208851
volume_money__and4__4eb7a99e922f,volume_money,episode,all,5,15975,15748,227,0.5380434421112346,-0.3757062063872768,0.0035260334634308857,-0.001397639891102087,-0.02870128369732261,0.02831510715972052,0.47828295656591313,0.027778564355448735,0.015894658228598146,-0.021582351818323096,-0.016522450838378
volume_money__and4__4eb7a99e922f,volume_money,episode,all,10,15975,15643,332,1.084241089967291,-0.45799456500389046,0.0034368037699105485,-0.0026693248362907873,-0.041562520051110274,0.03919688863046411,0.4767627692897782,0.04675095892591995,0.028497444690130935,-0.03768857399309616,-0.028101101549644625
volume_money__and4__4eb7a99e922f,volume_money,episode,all,20,15975,15334,641,1.3132769291820727,-0.5429087549889142,0.004610812167293719,-0.007666810056820184,-0.06247496075067749,0.05565678183059697,0.45865397156645366,0.0736326131564657,0.044519113375198205,-0.059529027800736746,-0.045212874818117754
volume_money__and4__4eb7a99e922f,volume_money,episode,robustness,1,4350,4345,5,0.10264391008853235,-0.10214287894112728,0.0013758803778502694,-0.0006686879928353706,-0.011302426551935585,0.011374396529818753,0.4713463751438435,0.0013758803778502694,-0.0006686879928353706,0.0013758803778502694,-0.0006686879928353706
volume_money__and4__4eb7a99e922f,volume_money,episode,robustness,3,4350,4312,38,0.3309100266961871,-0.1673819224273918,0.005034356390800201,0.0,-0.018555147161332858,0.022842474324905992,0.4939703153988868,0.01821846554790852,0.009273142135678758,-0.011154528745962266,-0.009588040467820413
volume_money__and4__4eb7a99e922f,volume_money,episode,robustness,5,4350,4275,75,0.5018282390647157,-0.2258204329243072,0.007708820023673808,-0.0009718395150601911,-0.025164324565751184,0.027674274485827044,0.4856140350877193,0.03023781354658137,0.015724870967794735,-0.019053877273724307,-0.015288874692228394
volume_money__and4__4eb7a99e922f,volume_money,episode,robustness,10,4350,4238,112,0.7906976357352222,-0.32940516195766323,0.008110203177931905,0.0,-0.034869275111334,0.03773239937626255,0.49976403964134025,0.04836422705040133,0.028649840930876747,-0.03226930653854809,-0.024374124618360415
volume_money__and4__4eb7a99e922f,volume_money,episode,robustness,20,4350,4111,239,1.0081967133022518,-0.38643921136081616,0.013014486380248672,-0.00040113232087524153,-0.051305511444558305,0.05782786824887687,0.4959863780102165,0.07466159321311931,0.046811062484864774,-0.04948321352037994,-0.03706444164679629
volume_money__and4__4eb7a99e922f,volume_money,episode,train,1,7577,7565,12,0.14385968405270777,-0.11218995298499013,0.0019715511433011533,-0.00027273108496506104,-0.012219947992699987,0.013227500712890583,0.4634500991407799,0.0019715511433011533,-0.00027273108496506104,0.0019715511433011533,-0.00027273108496506104
volume_money__and4__4eb7a99e922f,volume_money,episode,train,3,7577,7543,34,0.3859910786681817,-0.297123733834436,0.0031404760541703736,0.0,-0.023272151745824254,0.025069680985971843,0.48614609571788414,0.0185408286905242,0.009941995740939458,-0.01318530966855911,-0.01084009789505469
volume_money__and4__4eb7a99e922f,volume_money,episode,train,5,7577,7517,60,0.5102469119345194,-0.3757062063872768,0.003130283297990201,-0.0008612640398976135,-0.03105594477100304,0.03148863471323704,0.4815750964480511,0.02892541566557451,0.017152642528509565,-0.022694575360048163,-0.01705654842406712
volume_money__and4__4eb7a99e922f,volume_money,episode,train,10,7577,7467,110,1.084241089967291,-0.45799456500389046,0.00440254996903938,-0.0031012087899997542,-0.0428856851288984,0.04424601180852228,0.4735502879335744,0.05054840673746074,0.03187250606754499,-0.040162225619781194,-0.029761870761238374
volume_money__and4__4eb7a99e922f,volume_money,episode,train,20,7577,7318,259,1.3132769291820727,-0.5429087549889142,0.0068242018869199015,-0.00826445873884002,-0.06520875252945527,0.06456399835912235,0.45791199781361025,0.08062628946899715,0.049180915667338176,-0.06330978275013316,-0.04841555296371969
volume_money__and4__4eb7a99e922f,volume_money,episode,validation,1,4048,4041,7,0.10540133090867787,-0.13760002136230465,-1.6148228758562367e-05,-0.0007679192822070968,-0.011940327400245643,0.009689922767163628,0.4516208859193269,-1.6148228758562367e-05,-0.0007679192822070968,-1.6148228758562367e-05,-0.0007679192822070968
volume_money__and4__4eb7a99e922f,volume_money,episode,validation,3,4048,3965,83,0.33242754429121835,-0.2100395747561432,0.0007053038647427122,-0.001688307865843952,-0.021700818090391594,0.019342341036143962,0.46809583858764187,0.014199499347486124,0.008086245574475681,-0.013141222740160574,-0.010362684486156515
volume_money__and4__4eb7a99e922f,volume_money,episode,validation,5,4048,3956,92,0.5380434421112346,-0.225675472654445,-0.00024205514916286072,-0.0025104496375260577,-0.02865694045502501,0.023814402287828107,0.4641051567239636,0.022943018693543753,0.014027825979961328,-0.022201244712041837,-0.017059267538860445
volume_money__and4__4eb7a99e922f,volume_money,episode,validation,10,4048,3938,110,0.5879365224686881,-0.2739562423123042,-0.0034238091199039512,-0.004730574979155688,-0.04798781211177011,0.03379711055368684,0.4581005586592179,0.037819259344168354,0.024043714873837274,-0.03883377803416541,-0.02903862552568276
volume_money__and4__4eb7a99e922f,volume_money,episode,validation,20,4048,3905,143,0.8739298995220646,-0.31832040758943925,-0.008384089409577525,-0.01432057358541794,-0.07142858248694739,0.04054050135560283,0.42074263764404607,0.05949136057688613,0.03626072970144967,-0.06304096735588538,-0.04905971915732277
